Code,Description,Last_updated
3438017,Calamus,09-21-2025
3439013,Aedes aegypti entomopoxvirus,09-21-2025
3440010,Direct thrombectomy of iliac vein by leg incision,09-21-2025
3441014,Incision and exploration of ureter,09-21-2025
3442019,Spiritual or religious belief,09-21-2025
3443012,"Spiritual or religious belief, NOS",09-21-2025
3444018,Propiomazine,09-21-2025
3445017,Dropiomazine,09-21-2025
3446016,Fear (specify),09-21-2025
3447013,Vastus lateralis muscle,09-21-2025
3448015,Feed analysis for mycotoxin,09-21-2025
3449011,Blood group antibody M^e^,09-21-2025
3450011,Repair of stoma of thorax,09-21-2025
3451010,Revision of stoma of thorax,09-21-2025
3452015,"Application of long leg cast, brace type",09-21-2025
3453013,Blood group antibody 1123K,09-21-2025
3454019,Right colectomy,09-21-2025
3455018,"Enterocolectomy, NOS",09-21-2025
3456017,"Resection of ascending colon, cecum and terminal ileum",09-21-2025
3457014,Right hemicolectomy,09-21-2025
3458016,Enterocolectomy,09-21-2025
3459012,Anesthesia for tympanotomy,09-21-2025
3461015,Operation on papillary muscle of heart,09-21-2025
3462010,"Operation on papillary muscle of heart, NOS",09-21-2025
3463017,Anterior subcapsular polar cataract,09-21-2025
3464011,Penetrating keratoplasty with homograft,09-21-2025
3465012,Angiography of arteriovenous shunt,09-21-2025
3466013,Lymphangitis,09-21-2025
3467016,"Lymphangitis, NOS",09-21-2025
3468014,Radium compound,09-21-2025
3469018,"Radium compound, NOS",09-21-2025
3470017,Operation on face,09-21-2025
3471018,"Operation on face, NOS",09-21-2025
3472013,Hypoplastic chondrodystrophy,09-21-2025
3473015,Injury of prostate without open wound into abdominal cavity,09-21-2025
3474014,German longhaired pointer,09-21-2025
3475010,Specialised surgeon,09-21-2025
3476011,"Specialised surgeon, NOS",09-21-2025
3477019,Plastic mold,09-21-2025
3478012,Plasmodium durae,09-21-2025
3479016,"Streptococcus, group K",09-21-2025
3480018,Posterior limb of stapes,09-21-2025
3481019,Necrotizing glomerulonephritis,09-21-2025
3482014,Intraspinal abscess,09-21-2025
3483016,"Intraspinal abscess, NOS",09-21-2025
3484010,Intraspinal embolic abscess,09-21-2025
3485011,Asphyxia due to foreign body in larynx,09-21-2025
3486012,Open dislocation of radiocarpal joint of wrist,09-21-2025
3487015,Intracranial hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) without return to pre-existing level,09-21-2025
3488013,Intracranial hemorrhage following injury without open intracranial wound and with prolonged loss of consciousness (more than 24 hours) without return to pre-existing level,09-21-2025
3489017,Fixation,09-21-2025
3490014,"Fixation, NOS",09-21-2025
3491013,"Attachment, NOS",09-21-2025
3492018,Attachment,09-21-2025
3493011,Blood group antibody e^i^,09-21-2025
3494017,Old World monkey,09-21-2025
3495016,"Old World monkey, NOS",09-21-2025
3496015,Calamine,09-21-2025
3497012,Retired procedure,09-21-2025
3499010,Unknown traumatic agent,09-21-2025
3500018,Unidentified traumatic agent,09-21-2025
3502014,Paravesicular lymph node,09-21-2025
3503016,Repair with resection-recession,09-21-2025
3504010,"Repair with resection-recession, NOS",09-21-2025
3505011,Ventricle of larynx,09-21-2025
3506012,Retired procedure,09-21-2025
3507015,Chromophobe carcinoma,09-21-2025
3508013,Chromophobe adenocarcinoma,09-21-2025
3509017,Trichophyton tonsurans var. cerebriforme,09-21-2025
3510010,Trichophyton cerebriforme,09-21-2025
3511014,Providencia stuartii,09-21-2025
3512019,"Proteus inconstans, subgroup B",09-21-2025
3513012,Skrjabinagia dagestanica,09-21-2025
3514018,Icthyoparasitism,09-21-2025
3515017,"Icthyoparasitism, NOS",09-21-2025
3516016,Feed analysis for fat-fiber-protein,09-21-2025
3517013,Epilation,09-21-2025
3518015,"Epilation, NOS",09-21-2025
3519011,Depilation,09-21-2025
3520017,Methylparafynol,09-21-2025
3521018,Meparfynol,09-21-2025
3522013,Greeks,09-21-2025
3523015,Chirothrips,09-21-2025
3524014,"Chirothrips, NOS",09-21-2025
3525010,"Biofeedback, galvanic skin response",09-21-2025
3526011,Chronic fibrinous inflammation,09-21-2025
3527019,"Chronic serofibrinous inflammation, NOS",09-21-2025
3528012,"Chronic fibrinous inflammation, NOS",09-21-2025
3529016,Chronic serofibrinous inflammation,09-21-2025
3530014,Cerclage,09-21-2025
3531013,"Cerclage, NOS",09-21-2025
3532018,Yellow fibrocartilage,09-21-2025
3533011,Yellow fibroelastic cartilage,09-21-2025
3534017,Fibroelastic cartilage,09-21-2025
3535016,Truncal vagotomy with pyloroplasty and gastrostomy,09-21-2025
3536015,Fagopyrum sagittatum,09-21-2025
3537012,"24,25-Dihydroxy cholecalciferol",09-21-2025
3538019,"24,25-Dihydroxyvitamin D>3<",09-21-2025
3539010,Argas radiatus,09-21-2025
3540012,Eremichthys acros,09-21-2025
3541011,Desert dace,09-21-2025
3542016,Bordetella bronchiseptica - clostridium perfringens type C - erysipelothrix rhusiopathiae - escherichia coli - pasteurella multocida bacterin - toxoid,09-21-2025
3543014,Retired procedure,09-21-2025
3544015,Lepus,09-21-2025
3545019,"Lepus, NOS",09-21-2025
3546018,"Hare, NOS",09-21-2025
3547010,Jack rabbit,09-21-2025
3548017,Hare,09-21-2025
3549013,Verdin,09-21-2025
3550013,Cyclomaltodextrinase,09-21-2025
3551012,Parietal branch of superficial temporal artery,09-21-2025
3552017,Posterior temporal branch of superficial temporal artery,09-21-2025
3553010,Hemolytic anemia due to cold antibody,09-21-2025
3554016,Cold type hemolytic anemia,09-21-2025
3555015,"Hemolytic anemia due to cold antibody, NOS",09-21-2025
3556019,Cryopathic hemolytic anemia,09-21-2025
3557011,Cold antibody hemolytic anemia,09-21-2025
3558018,Cold agglutinin disease,09-21-2025
3559014,Cold agglutinin hemoglobinuria,09-21-2025
3560016,Cold hemolytic disease,09-21-2025
3561017,Spontaneous abortion with urinary tract infection,09-21-2025
3562012,Eimeria meleagrimitis,09-21-2025
3563019,Elastin,09-21-2025
3564013,Adenosine-phosphate deaminase,09-21-2025
3565014,Sigmoidoscopy with biopsy,09-21-2025
3566010,Endoscopic biopsy of sigmoid colon,09-21-2025
3567018,Flexible fiberoptic sigmoidoscopy with biopsy,09-21-2025
3568011,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth,09-21-2025
3569015,Hypertensive heart and renal disease complicating or reason for care during childbirth,09-21-2025
3570019,Herpes labialis,09-21-2025
3571015,Cold sores,09-21-2025
3572010,Fever blister,09-21-2025
3573017,Codeine sulfate,09-21-2025
3574011,Hemoglobin Yatsushiro,09-21-2025
3575012,"Hb 60(E4), Val-leu",09-21-2025
3576013,Obliteration of lymphatic vessel,09-21-2025
3577016,"Obliteration of lymphatic vessel, NOS",09-21-2025
3578014,20q partial trisomy syndrome,09-21-2025
3579018,Pan troglodytes,09-21-2025
3580015,Common chimpanzee,09-21-2025
3581016,Prolipoprotein-signal peptidase,09-21-2025
3582011,Chalazion,09-21-2025
3583018,Meibomian gland cyst,09-21-2025
3584012,Tarsal cyst,09-21-2025
3585013,Meibomian cyst,09-21-2025
3586014,Angular,09-21-2025
3587017,Angle,09-21-2025
3588010,Metatarsus,09-21-2025
3589019,Metatarsal region,09-21-2025
3590011,Mycobacterium fortuitum,09-21-2025
3591010,Mycobacterium ranae,09-21-2025
3592015,Mycobacterium minetti,09-21-2025
3593013,Mycobacterium giae,09-21-2025
3594019,Orbital congestion,09-21-2025
3595018,Retired procedure,09-21-2025
3596017,Postoperative nausea and vomiting,09-21-2025
3597014,Hordeolum externum,09-21-2025
3598016,Soft tissues of trunk,09-21-2025
3599012,Unclassified,09-21-2025
3600010,Congenital anomaly of large intestine,09-21-2025
3601014,"Congenital anomaly of large intestine, NOS",09-21-2025
3602019,Acute endophthalmitis,09-21-2025
3603012,Osmolarity measurement,09-21-2025
3604018,Moro reflex,09-21-2025
3605017,Embrace reflex,09-21-2025
3606016,Startle reflex,09-21-2025
3607013,Proto-oncogene,09-21-2025
3608015,Lantana,09-21-2025
3609011,"Lantana, NOS",09-21-2025
3610018,Avian malaria,09-21-2025
3611019,"Bipolar I disorder, single manic episode with postpartum onset",09-21-2025
3612014,Bilateral epididymovasostomy with anastomosis of epididymis to vas deferens,09-21-2025
3613016,"Altemeier operation, perineal rectal pull-through",09-21-2025
3614010,Anterior cecal artery,09-21-2025
3615011,Erwinia carotovora,09-21-2025
3616012,Selene peruviana,09-21-2025
3617015,Pacific moonfish,09-21-2025
3618013,Hospital admission for isolation,09-21-2025
3619017,Blood group antigen Ch^a^,09-21-2025
3620011,Blood group antigen Chido,09-21-2025
3621010,Mycobacterium kansasii,09-21-2025
3622015,Mycobacterium luciflavum,09-21-2025
3623013,Group 1 photochromogen,09-21-2025
3624019,Intracerebral hemorrhage,09-21-2025
3625018,"Intracerebral hemorrhage, NOS",09-21-2025
3626017,Rupture of blood vessel in brain,09-21-2025
3627014,Intracerebral hematoma,09-21-2025
3628016,Biomphalaria heliophila,09-21-2025
3629012,Triodontophorus tenuicollis,09-21-2025
3630019,Ejaculatory duct,09-21-2025
3631015,Congenital stricture of bile duct,09-21-2025
3632010,Melanotic neuroectodermal tumor,09-21-2025
3633017,Retinal anlage tumor,09-21-2025
3634011,Melanoameloblastoma,09-21-2025
3635012,Melanotic progonoma,09-21-2025
3636013,Bedlington terrier,09-21-2025
3637016,Gorham's disease,09-21-2025
3638014,Massive osteolysis,09-21-2025
3639018,Phantom bone disease,09-21-2025
3640016,Frontomental diameter of head,09-21-2025
3641017,HLA-B21 antigen,09-21-2025
3642012,Splenitis,09-21-2025
3643019,Congenital phlebectasia,09-21-2025
3644013,Congenital varix,09-21-2025
3645014,Composite,09-21-2025
3646010,Blister of buttock without infection,09-21-2025
3647018,Plaque,09-21-2025
3648011,"Plaque, NOS",09-21-2025
3649015,"Patch, NOS",09-21-2025
3650015,Patch,09-21-2025
3651016,Clinical stage IV B,09-21-2025
3652011,Megakaryocytic maturation,09-21-2025
3653018,"Megakaryocytic maturation, NOS",09-21-2025
3654012,"Thrombopoiesis, NOS",09-21-2025
3655013,Blister of foot without infection,09-21-2025
3656014,Free-standing breast clinic,09-21-2025
3657017,Lamina of fourth thoracic vertebra,09-21-2025
3658010,Folinic acid,09-21-2025
3659019,Citrovorum factor,09-21-2025
3660012,Aspiration of soft tissue,09-21-2025
3661011,"Aspiration of soft tissue, NOS",09-21-2025
3662016,6-Carboxyhexanoate-CoA ligase,09-21-2025
3663014,6-Carboxyhexanoyl-CoA synthetase,09-21-2025
3664015,Poisoning by nitrofuran derivatives,09-21-2025
3665019,Viral pharyngitis,09-21-2025
3666018,"Viral pharyngitis, NOS",09-21-2025
3667010,Ureteroplication,09-21-2025
3668017,Plication of ureter,09-21-2025
3669013,Palsy of conjugate gaze,09-21-2025
3670014,Nitrogen fluoride,09-21-2025
3671013,Nitrogen trifluoride,09-21-2025
3672018,Pargyline hydrochloride,09-21-2025
3673011,Intervertebral disc of eleventh thoracic vertebra,09-21-2025
3674017,"Intervertebral disc, T11-T12",09-21-2025
3675016,Central nervous system malformation in fetus affecting obstetrical care,09-21-2025
3676015,Acquired trigger finger,09-21-2025
3677012,Tellurium radioisotope,09-21-2025
3678019,"Tellurium radioisotope, NOS",09-21-2025
3679010,Coccygeal plexus,09-21-2025
3680013,Omphalocele with obstruction,09-21-2025
3681012,Incarcerated omphalocele,09-21-2025
3682017,Irreducible omphalocele,09-21-2025
3683010,Strangulated omphalocele,09-21-2025
3684016,Ascarops,09-21-2025
3685015,"Ascarops, NOS",09-21-2025
3686019,"Arduenna, NOS",09-21-2025
3687011,Arduenna,09-21-2025
3688018,Open dislocation of knee,09-21-2025
3689014,"Open dislocation of knee, NOS",09-21-2025
3690017,Uridine phosphorylase,09-21-2025
3691018,Pyrimidine phosphorylase (uridine),09-21-2025
3692013,Tatumella ptyseos,09-21-2025
3693015,Old World vulture,09-21-2025
3694014,"Old World vulture, NOS",09-21-2025
3695010,Tree tapper (except rubber),09-21-2025
3696011,Little grebe,09-21-2025
3697019,Amikacin measurement,09-21-2025
3698012,Osteomyelitis of thigh,09-21-2025
3699016,Saluretic drug,09-21-2025
3700015,"Saluretic drug, NOS",09-21-2025
3701016,Influenzavirus B,09-21-2025
3702011,"Other acquired lordosis, NEC",09-21-2025
3703018,Brief group psychotherapy,09-21-2025
3704012,Clark melanoma level 4,09-21-2025
3705013,Talc,09-21-2025
3706014,Talcum,09-21-2025
3707017,Talcum powder,09-21-2025
3708010,Native hydrous magnesium silicate,09-21-2025
3709019,"Cloth weaver (machine, except Jacquard loom)",09-21-2025
3710012,IL-2 assay,09-21-2025
3711011,Monitoring procedure by nursing staff,09-21-2025
3712016,"Monitoring procedure by nursing staff, NOS",09-21-2025
3713014,Swollen sarcoplasmic reticulum,09-21-2025
3714015,Nucleus pulposus of intervertebral disc of third lumbar vertebra,09-21-2025
3715019,"Nucleus pulposus, L3-L4",09-21-2025
3716018,Protein S deficiency disease,09-21-2025
3717010,Megalocottus platycephalus,09-21-2025
3718017,Belligerent sculpin,09-21-2025
3719013,Blood group antibody Buckalew,09-21-2025
3720019,Vibrio gazogenes,09-21-2025
3721015,"Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction",09-21-2025
3722010,Chronic gastric ulcer without hemorrhage or perforation and without obstruction,09-21-2025
3723017,Skin of wrist and hand,09-21-2025
3724011,Nail of third toe,09-21-2025
3725012,Skin of palmar area of hand and finger,09-21-2025
3726013,"Skin of palmar area of hand and finger, NOS",09-21-2025
3727016,Retired procedure,09-21-2025
3728014,Retired procedure,09-21-2025
3729018,Human rhinovirus 9,09-21-2025
3730011,Salmonella santiago,09-21-2025
3731010,Maltose tetrapalmitate,09-21-2025
3732015,MTP,09-21-2025
3733013,Repair of uteroenteric fistula,09-21-2025
3734019,Repair of enterouterine fistula,09-21-2025
3735018,Repair of uterointestinal fistula,09-21-2025
3736017,"Implantation of cardiac single-chamber device replacement, rate-responsive",09-21-2025
3737014,"Insertion of cardiac pacemaker, single-chamber device replacement, rate-responsive",09-21-2025
3738016,Reconstruction of ossicles with stapedectomy,09-21-2025
3739012,Surgical drill,09-21-2025
3740014,Orthopedic drill,09-21-2025
3741013,Ventral lateral nucleus of thalamus,09-21-2025
3742018,Ileal arteries,09-21-2025
3743011,Zygomycete,09-21-2025
3744017,"Zygomycete, NOS",09-21-2025
3745016,Phycomycete (obs.),09-21-2025
3746015,Tractotomy of mesencephalon,09-21-2025
3747012,Symphysis,09-21-2025
3748019,"Symphysis, NOS",09-21-2025
3749010,Fibrocartilaginous joint,09-21-2025
3750010,Lengthening of gastrocnemius muscle,09-21-2025
3751014,Vulpius operation,09-21-2025
3752019,Subependymal giant cell astrocytoma,09-21-2025
3753012,Benzene derivative hydrocarbon,09-21-2025
3754018,Hexestrol,09-21-2025
3755017,Propylene glycol diacetate,09-21-2025
3756016,Ergonovine,09-21-2025
3757013,Ergonovine maleate,09-21-2025
3758015,Indian darter,09-21-2025
3759011,Heterosexual precocious puberty,09-21-2025
3760018,Heterosexual precocity,09-21-2025
3761019,Cross-sexing precocious puberty,09-21-2025
3762014,Closure of ileorectal fistula,09-21-2025
3763016,Solanum tuberosum,09-21-2025
3764010,Potato,09-21-2025
3765011,Irish potato,09-21-2025
3766012,Clinical psychiatric mental status determination,09-21-2025
3767015,Assessment of mental status by psychiatrist,09-21-2025
3768013,Failed attempted abortion with uremia,09-21-2025
3769017,Infantile hemiplegia,09-21-2025
3770016,Postnatal infantile hemiplegia,09-21-2025
3771017,Azatadine,09-21-2025
3772012,Gnat,09-21-2025
3773019,"Gnat, NOS",09-21-2025
3774013,Anesthesia for total elbow replacement,09-21-2025
3776010,Skeletal X-ray of ankle and foot,09-21-2025
3778011,Jacquard design copyist,09-21-2025
3779015,Splenius capitis muscle,09-21-2025
3780017,Cigarette maker (machine),09-21-2025
3781018,Social service interview with planning,09-21-2025
3782013,Social service interview of planning,09-21-2025
3783015,Cobalt isotope,09-21-2025
3784014,"Other disorder of joint, NOS",09-21-2025
3785010,Pasteurella haemolytica - multocida - salmonella typhimurium bacterin,09-21-2025
3786011,Histioblast,09-21-2025
3787019,Histoblast,09-21-2025
3788012,Infection by Macracanthorhynchus hirudinaceus,09-21-2025
3789016,Homoserine kinase,09-21-2025
3790013,Increased capillary permeability,09-21-2025
3791012,N-octyl isosafrole sulfoxide,09-21-2025
3792017,Otoconia,09-21-2025
3793010,Otoliths,09-21-2025
3794016,Paramammary lymph node,09-21-2025
3795015,Acne rosacea,09-21-2025
3796019,Rosacea,09-21-2025
3797011,Acne erythematosa,09-21-2025
3798018,Dexbrompheniramine maleate,09-21-2025
3799014,"Bilateral repair of inguinal hernia, direct",09-21-2025
3800013,"Reline upper partial denture, chairside",09-21-2025
3801012,"Galactosylceramide beta-galactosidase measurement, leukocytes",09-21-2025
3802017,Intrinsic larynx,09-21-2025
3803010,"Intrinsic larynx, NOS",09-21-2025
3804016,Notropis mekistocholas,09-21-2025
3805015,Cape Fear shiner,09-21-2025
3806019,Retired procedure,09-21-2025
3809014,Metaphase nucleus,09-21-2025
3810016,"Salmonella IV 45:z4,z23:--",09-21-2025
3811017,Retired procedure,09-21-2025
3812012,Myxopapillary ependymoma,09-21-2025
3813019,Diamond-backed water snake,09-21-2025
3814013,Nematobibothroides,09-21-2025
3815014,"Nematobibothroides, NOS",09-21-2025
3816010,Third thoracic vertebra,09-21-2025
3817018,Third dorsal vertebra,09-21-2025
3818011,Medial collateral ligament of knee joint,09-21-2025
3819015,"Pharyngeal flap operation, cleft palate repair",09-21-2025
3820014,Veratrum alkaloid,09-21-2025
3821013,Methylergonovine,09-21-2025
3822018,Methylergonovine maleate,09-21-2025
3823011,Fish liver oil,09-21-2025
3824017,Burbot liver oil,09-21-2025
3825016,Pharyngorrhaphy for cleft palate,09-21-2025
3826015,Graft of palate for cleft palate repair,09-21-2025
3827012,Palatopharyngoplasty,09-21-2025
3828019,Pharyngoplasty for cleft palate,09-21-2025
3829010,Arum frog,09-21-2025
3830017,"Arum frog, NOS",09-21-2025
3831018,Supraorbital vein,09-21-2025
3832013,Foregut,09-21-2025
3833015,Gyrfalcon,09-21-2025
3834014,Chromodina,09-21-2025
3835010,"Chromodina, NOS",09-21-2025
3836011,Blood group antigen Ven,09-21-2025
